image_id,category_id,area,bbox,iscrowd,bbox_id,x_min,y_min,x_max,y_max,w,h
1002,6,4783.68,"[879.0, 873.7, 60.4, 79.2]",0,4840,879.0,873.7,939.4,952.9000000000001,60.4,79.2
1003,2,297161.04,"[93.9, 230.3, 726.2, 409.2]",0,4841,93.9,230.3,820.1,639.5,726.2,409.2
1004,8,231277.81,"[526.7, 113.4, 386.3, 598.7]",0,4842,526.7,113.4,913.0,712.1,386.3,598.7
1004,8,421331.04,"[58.4, 176.8, 511.2, 824.2]",0,4843,58.4,176.8,569.6,1001.0,511.2,824.2
1004,2,2872.64,"[0.0, 986.1, 76.4, 37.6]",0,4844,0.0,986.1,76.4,1023.7,76.4,37.6
1005,6,101938.8,"[67.7, 365.0, 315.6, 323.0]",0,4845,67.7,365.0,383.3,688.0,315.6,323.0
1005,6,111086.33,"[374.5, 344.4, 334.9, 331.7]",0,4846,374.5,344.4,709.4,676.0999999999999,334.9,331.7
1005,7,10338.72,"[391.1, 231.4, 81.6, 126.7]",0,4847,391.1,231.4,472.70000000000005,358.1,81.6,126.7
1005,6,91581.3,"[865.2, 34.8, 158.5, 577.8]",0,4848,865.2,34.8,1023.7,612.5999999999999,158.5,577.8
1005,6,256427.78,"[386.0, 179.8, 493.7, 519.4]",0,4849,386.0,179.8,879.7,699.2,493.7,519.4
1005,7,5232.4,"[877.7, 414.0, 51.5, 101.6]",0,4850,877.7,414.0,929.2,515.6,51.5,101.6
1006,1,282114.15,"[195.0, 264.9, 523.5, 538.9]",0,4851,195.0,264.9,718.5,803.8,523.5,538.9
1007,5,76337.1,"[64.5, 247.2, 132.3, 577.0]",0,4852,64.5,247.2,196.8,824.2,132.3,577.0
1007,5,57911.52,"[0.0, 0.0, 112.8, 513.4]",0,4853,0.0,0.0,112.8,513.4,112.8,513.4
1007,5,76132.68,"[135.9, 0.0, 144.3, 527.6]",0,4854,135.9,0.0,280.20000000000005,527.6,144.3,527.6
1007,5,78613.2,"[235.4, 230.6, 130.5, 602.4]",0,4855,235.4,230.6,365.9,833.0,130.5,602.4
1007,5,93702.96,"[765.0, 187.9, 140.4, 667.4]",0,4856,765.0,187.9,905.4,855.3,140.4,667.4
1007,5,74816.0,"[632.1, 271.2, 128.0, 584.5]",0,4857,632.1,271.2,760.1,855.7,128.0,584.5
1007,5,71028.75,"[502.6, 256.0, 120.9, 587.5]",0,4858,502.6,256.0,623.5,843.5,120.9,587.5
1007,5,69726.8,"[371.3, 229.2, 116.6, 598.0]",0,4859,371.3,229.2,487.9,827.2,116.6,598.0
1008,4,165687.4,"[332.5, 303.2, 362.0, 457.7]",0,4860,332.5,303.2,694.5,760.9,362.0,457.7
1009,1,366490.74,"[56.1, 186.2, 689.8, 531.3]",0,4861,56.1,186.2,745.9,717.5,689.8,531.3
1010,10,582673.44,"[69.4, 135.4, 814.7, 715.2]",0,4862,69.4,135.4,884.1,850.6,814.7,715.2
1011,1,16762.85,"[356.2, 457.1, 151.7, 110.5]",0,4863,356.2,457.1,507.9,567.6,151.7,110.5
1011,6,155027.16,"[372.8, 129.8, 397.2, 390.3]",0,4864,372.8,129.8,770.0,520.1,397.2,390.3
1012,10,547459.22,"[71.1, 425.7, 952.6, 574.7]",0,4865,71.1,425.7,1023.7,1000.4000000000001,952.6,574.7
1012,8,66156.54,"[243.5, 293.1, 571.3, 115.8]",0,4866,243.5,293.1,814.8,408.90000000000003,571.3,115.8
1013,1,28190.75,"[97.9, 532.8, 222.5, 126.7]",0,4867,97.9,532.8,320.4,659.5,222.5,126.7
1013,2,165585.0,"[434.8, 231.9, 473.1, 350.0]",0,4868,434.8,231.9,907.9000000000001,581.9,473.1,350.0
1014,2,64027.97,"[737.8, 602.8, 199.9, 320.3]",0,4869,737.8,602.8,937.6999999999999,923.0999999999999,199.9,320.3
1014,8,729102.62,"[0.8, 0.0, 772.6, 943.7]",0,4870,0.8,0.0,773.4,943.7,772.6,943.7
1015,8,97625.92,"[492.4, 360.0, 212.6, 459.2]",0,4871,492.4,360.0,705.0,819.2,212.6,459.2
1015,1,153592.2,"[399.2, 363.7, 299.4, 513.0]",0,4872,399.2,363.7,698.5999999999999,876.7,299.4,513.0
1016,6,21608.08,"[247.6, 309.8, 52.6, 410.8]",0,4873,247.6,309.8,300.2,720.6,52.6,410.8
1016,6,196950.6,"[273.8, 313.9, 485.1, 406.0]",0,4874,273.8,313.9,758.9000000000001,719.9,485.1,406.0
1017,1,224584.18,"[339.9, 261.8, 400.9, 560.2]",0,4875,339.9,261.8,740.8,822.0,400.9,560.2
1017,8,47912.93,"[342.5, 0.0, 205.9, 232.7]",0,4876,342.5,0.0,548.4,232.7,205.9,232.7
1018,1,14860.04,"[501.2, 235.9, 88.4, 168.1]",0,4877,501.2,235.9,589.6,404.0,88.4,168.1
1018,1,53566.77,"[468.3, 410.7, 200.1, 267.7]",0,4878,468.3,410.7,668.4,678.4,200.1,267.7
1019,6,78256.26,"[745.9, 176.1, 277.8, 281.7]",0,4879,745.9,176.1,1023.7,457.79999999999995,277.8,281.7
1019,6,8081.86,"[754.3, 206.6, 82.3, 98.2]",0,4880,754.3,206.6,836.5999999999999,304.8,82.3,98.2
1019,6,3361.23,"[792.1, 243.1, 53.1, 63.3]",0,4881,792.1,243.1,845.2,306.4,53.1,63.3
1019,6,4545.1,"[893.5, 279.7, 60.2, 75.5]",0,4882,893.5,279.7,953.7,355.2,60.2,75.5
1019,2,28795.91,"[650.9, 499.8, 154.9, 185.9]",0,4883,650.9,499.8,805.8,685.7,154.9,185.9
1019,2,13243.68,"[666.9, 542.8, 162.3, 81.6]",0,4884,666.9,542.8,829.2,624.4,162.3,81.6
1019,2,16197.3,"[663.4, 519.4, 171.4, 94.5]",0,4885,663.4,519.4,834.8,613.9,171.4,94.5
1019,2,49199.4,"[664.6, 291.6, 162.0, 303.7]",0,4886,664.6,291.6,826.6,595.3,162.0,303.7
1019,2,465913.45,"[105.7, 171.3, 638.5, 729.7]",0,4887,105.7,171.3,744.2,901.0,638.5,729.7
1019,1,8550.4,"[320.8, 522.8, 66.8, 128.0]",0,4888,320.8,522.8,387.6,650.8,66.8,128.0
1019,2,26159.22,"[230.3, 517.1, 150.6, 173.7]",0,4889,230.3,517.1,380.9,690.8,150.6,173.7
1019,2,3595.68,"[302.5, 474.1, 52.8, 68.1]",0,4890,302.5,474.1,355.3,542.2,52.8,68.1
1019,7,34856.64,"[164.3, 354.9, 187.2, 186.2]",0,4891,164.3,354.9,351.5,541.0999999999999,187.2,186.2
1019,4,13608.94,"[334.5, 487.6, 121.4, 112.1]",0,4892,334.5,487.6,455.9,599.7,121.4,112.1
1019,2,1652.64,"[306.8, 312.9, 26.4, 62.6]",0,4893,306.8,312.9,333.2,375.5,26.4,62.6
1019,8,196399.84,"[331.7, 69.1, 427.7, 459.2]",0,4894,331.7,69.1,759.4,528.3,427.7,459.2
1019,2,3317.88,"[329.9, 217.4, 51.6, 64.3]",0,4895,329.9,217.4,381.5,281.7,51.6,64.3
1019,2,61982.03,"[826.7, 0.0, 172.7, 358.9]",0,4896,826.7,0.0,999.4000000000001,358.9,172.7,358.9
1020,8,1193.94,"[762.6, 711.6, 60.3, 19.8]",0,4897,762.6,711.6,822.9,731.4,60.3,19.8
1020,8,1618.5,"[829.0, 698.9, 32.5, 49.8]",0,4898,829.0,698.9,861.5,748.6999999999999,32.5,49.8
1020,8,1641.98,"[811.7, 655.5, 29.8, 55.1]",0,4899,811.7,655.5,841.5,710.6,29.8,55.1
1020,8,1505.0,"[722.3, 670.2, 43.0, 35.0]",0,4900,722.3,670.2,765.3,705.2,43.0,35.0
1020,2,1246.0,"[822.2, 664.4, 35.6, 35.0]",0,4901,822.2,664.4,857.8000000000001,699.4,35.6,35.0
1020,8,1554.98,"[844.5, 685.2, 38.3, 40.6]",0,4902,844.5,685.2,882.8,725.8000000000001,38.3,40.6
1020,7,69091.74,"[123.3, 682.4, 341.7, 202.2]",0,4903,123.3,682.4,465.0,884.5999999999999,341.7,202.2
1020,7,26266.86,"[489.3, 459.7, 131.4, 199.9]",0,4904,489.3,459.7,620.7,659.6,131.4,199.9
1020,8,40422.47,"[144.3, 619.7, 303.7, 133.1]",0,4905,144.3,619.7,448.0,752.8000000000001,303.7,133.1
1020,8,44533.72,"[241.1, 533.1, 304.4, 146.3]",0,4906,241.1,533.1,545.5,679.4000000000001,304.4,146.3
1020,7,13130.46,"[442.9, 299.2, 183.9, 71.4]",0,4907,442.9,299.2,626.8,370.6,183.9,71.4
1020,8,49648.94,"[384.3, 308.3, 271.9, 182.6]",0,4908,384.3,308.3,656.2,490.9,271.9,182.6
1020,8,35949.45,"[425.7, 188.2, 221.5, 162.3]",0,4909,425.7,188.2,647.2,350.5,221.5,162.3
1020,7,53270.36,"[234.3, 393.4, 305.8, 174.2]",0,4910,234.3,393.4,540.1,567.5999999999999,305.8,174.2
1020,8,37167.52,"[581.8, 506.9, 217.1, 171.2]",0,4911,581.8,506.9,798.9,678.0999999999999,217.1,171.2
1020,6,3774.41,"[251.9, 532.6, 64.3, 58.7]",0,4912,251.9,532.6,316.2,591.3000000000001,64.3,58.7
1020,6,9094.16,"[280.7, 551.9, 117.8, 77.2]",0,4913,280.7,551.9,398.5,629.1,117.8,77.2
1020,6,1704.95,"[369.4, 602.7, 55.9, 30.5]",0,4914,369.4,602.7,425.29999999999995,633.2,55.9,30.5
1020,3,2634.57,"[384.3, 575.5, 65.7, 40.1]",0,4915,384.3,575.5,450.0,615.6,65.7,40.1
1020,2,3105.24,"[427.0, 607.7, 68.7, 45.2]",0,4916,427.0,607.7,495.7,652.9000000000001,68.7,45.2
1020,8,7120.8,"[552.3, 207.7, 86.0, 82.8]",0,4917,552.3,207.7,638.3,290.5,86.0,82.8
1020,8,3474.4,"[461.2, 211.0, 43.0, 80.8]",0,4918,461.2,211.0,504.2,291.8,43.0,80.8
1020,6,2044.28,"[482.5, 199.1, 59.6, 34.3]",0,4919,482.5,199.1,542.1,233.39999999999998,59.6,34.3
1020,6,4769.82,"[499.8, 251.4, 65.7, 72.6]",0,4920,499.8,251.4,565.5,324.0,65.7,72.6
1020,8,1285.7,"[155.4, 669.0, 23.0, 55.9]",0,4921,155.4,669.0,178.4,724.9,23.0,55.9
1020,8,1721.76,"[463.9, 328.9, 63.3, 27.2]",0,4922,463.9,328.9,527.1999999999999,356.09999999999997,63.3,27.2
1020,8,2417.4,"[350.1, 567.6, 47.4, 51.0]",0,4923,350.1,567.6,397.5,618.6,47.4,51.0
1020,6,1782.9,"[798.1, 779.2, 56.6, 31.5]",0,4924,798.1,779.2,854.7,810.7,56.6,31.5
1020,6,5300.0,"[725.7, 745.4, 125.0, 42.4]",0,4925,725.7,745.4,850.7,787.8,125.0,42.4
1020,6,5940.0,"[647.1, 718.7, 150.0, 39.6]",0,4926,647.1,718.7,797.1,758.3000000000001,150.0,39.6
1020,8,1175.28,"[705.4, 749.2, 49.8, 23.6]",0,4927,705.4,749.2,755.1999999999999,772.8000000000001,49.8,23.6
1020,8,4835.52,"[608.8, 750.0, 131.4, 36.8]",0,4928,608.8,750.0,740.1999999999999,786.8,131.4,36.8
1020,8,4819.14,"[584.1, 701.5, 73.8, 65.3]",0,4929,584.1,701.5,657.9,766.8,73.8,65.3
1020,2,1992.3,"[702.0, 781.5, 87.0, 22.9]",0,4930,702.0,781.5,789.0,804.4,87.0,22.9
1020,2,1728.66,"[766.6, 632.1, 61.3, 28.2]",0,4931,766.6,632.1,827.9,660.3000000000001,61.3,28.2
1020,8,7766.28,"[734.1, 632.6, 91.8, 84.6]",0,4932,734.1,632.6,825.9,717.2,91.8,84.6
1020,2,1110.24,"[857.4, 672.3, 25.7, 43.2]",0,4933,857.4,672.3,883.1,715.5,25.7,43.2
1020,3,1242.66,"[858.8, 724.1, 27.8, 44.7]",0,4934,858.8,724.1,886.5999999999999,768.8000000000001,27.8,44.7
1020,2,528.65,"[769.7, 625.3, 54.5, 9.7]",0,4935,769.7,625.3,824.2,635.0,54.5,9.7
1021,6,57957.5,"[122.4, 0.0, 239.0, 242.5]",0,4936,122.4,0.0,361.4,242.5,239.0,242.5
1021,1,3045.24,"[593.0, 520.8, 39.6, 76.9]",0,4937,593.0,520.8,632.6,597.6999999999999,39.6,76.9
1021,6,5117.2,"[742.1, 695.9, 116.3, 44.0]",0,4938,742.1,695.9,858.4,739.9,116.3,44.0
1021,6,5538.72,"[879.0, 567.2, 104.9, 52.8]",0,4939,879.0,567.2,983.9,620.0,104.9,52.8
1021,1,22984.0,"[456.1, 0.0, 176.8, 130.0]",0,4940,456.1,0.0,632.9000000000001,130.0,176.8,130.0
1021,8,53710.48,"[447.2, 12.5, 216.4, 248.2]",0,4941,447.2,12.5,663.6,260.7,216.4,248.2
1021,8,114160.74,"[772.3, 35.2, 251.4, 454.1]",0,4942,772.3,35.2,1023.6999999999999,489.3,251.4,454.1
1021,8,179227.36,"[579.6, 125.0, 346.4, 517.4]",0,4943,579.6,125.0,926.0,642.4,346.4,517.4
1021,6,28704.32,"[395.9, 281.7, 108.4, 264.8]",0,4944,395.9,281.7,504.29999999999995,546.5,108.4,264.8
1021,8,26783.89,"[521.9, 121.6, 116.3, 230.3]",0,4945,521.9,121.6,638.1999999999999,351.9,116.3,230.3
1021,8,69119.84,"[487.9, 160.5, 180.8, 382.3]",0,4946,487.9,160.5,668.7,542.8,180.8,382.3
1021,6,7635.87,"[200.6, 0.0, 89.1, 85.7]",0,4947,200.6,0.0,289.7,85.7,89.1,85.7
1021,2,12438.16,"[127.7, 0.0, 133.6, 93.1]",0,4948,127.7,0.0,261.3,93.1,133.6,93.1
1021,7,11686.4,"[92.2, 0.0, 132.8, 88.0]",0,4949,92.2,0.0,225.0,88.0,132.8,88.0
1021,1,55382.68,"[384.5, 735.5, 228.1, 242.8]",0,4950,384.5,735.5,612.6,978.3,228.1,242.8
1021,8,113238.51,"[343.6, 255.3, 230.3, 491.7]",0,4951,343.6,255.3,573.9000000000001,747.0,230.3,491.7
1021,6,4673.82,"[482.3, 405.7, 36.6, 127.7]",0,4952,482.3,405.7,518.9,533.4,36.6,127.7
1021,8,252289.9,"[33.3, 70.8, 359.9, 701.0]",0,4953,33.3,70.8,393.2,771.8,359.9,701.0
1021,2,4008.1,"[234.2, 12.5, 53.8, 74.5]",0,4954,234.2,12.5,288.0,87.0,53.8,74.5
1021,6,41005.86,"[731.7, 720.6, 186.9, 219.4]",0,4955,731.7,720.6,918.6,940.0,186.9,219.4
1021,6,13711.2,"[742.1, 775.1, 98.5, 139.2]",0,4956,742.1,775.1,840.6,914.3,98.5,139.2
1021,6,11485.5,"[789.1, 576.3, 95.0, 120.9]",0,4957,789.1,576.3,884.1,697.1999999999999,95.0,120.9
1021,6,5436.09,"[803.6, 583.4, 62.7, 86.7]",0,4958,803.6,583.4,866.3000000000001,670.1,62.7,86.7
1021,6,16149.06,"[607.7, 637.3, 122.9, 131.4]",0,4959,607.7,637.3,730.6,768.6999999999999,122.9,131.4
1021,6,20949.6,"[620.2, 666.4, 124.7, 168.0]",0,4960,620.2,666.4,744.9000000000001,834.4,124.7,168.0
1021,6,9753.84,"[717.7, 605.5, 82.8, 117.8]",0,4961,717.7,605.5,800.5,723.3,82.8,117.8
1021,2,1576.01,"[394.2, 284.1, 43.9, 35.9]",0,4962,394.2,284.1,438.09999999999997,320.0,43.9,35.9
1022,6,185301.55,"[140.4, 255.7, 244.3, 758.5]",0,4963,140.4,255.7,384.70000000000005,1014.2,244.3,758.5
1022,4,136598.4,"[589.5, 327.4, 272.0, 502.2]",0,4964,589.5,327.4,861.5,829.5999999999999,272.0,502.2
1023,1,152515.35,"[322.7, 201.1, 339.3, 449.5]",0,4965,322.7,201.1,662.0,650.6,339.3,449.5
1024,1,83365.74,"[361.1, 321.0, 236.7, 352.2]",0,4966,361.1,321.0,597.8,673.2,236.7,352.2
1025,2,324954.36,"[129.2, 289.8, 721.8, 450.2]",0,4967,129.2,289.8,851.0,740.0,721.8,450.2
1025,1,152850.54,"[0.0, 0.0, 416.6, 366.9]",0,4968,0.0,0.0,416.6,366.9,416.6,366.9
1026,2,407595.76,"[31.8, 279.6, 955.9, 426.4]",0,4969,31.8,279.6,987.6999999999999,706.0,955.9,426.4
1026,1,132937.49,"[412.4, 291.8, 248.9, 534.1]",0,4970,412.4,291.8,661.3,825.9000000000001,248.9,534.1
1027,10,154344.63,"[132.7, 12.7, 491.7, 313.9]",0,4971,132.7,12.7,624.4,326.59999999999997,491.7,313.9
1027,10,110558.96,"[406.0, 313.4, 303.4, 364.4]",0,4972,406.0,313.4,709.4,677.8,303.4,364.4
1027,10,120301.28,"[386.4, 715.2, 471.4, 255.2]",0,4973,386.4,715.2,857.8,970.4000000000001,471.4,255.2
1027,10,160298.52,"[0.0, 515.3, 315.3, 508.4]",0,4974,0.0,515.3,315.3,1023.6999999999999,315.3,508.4
1028,6,162144.98,"[294.3, 470.1, 348.1, 465.8]",0,4975,294.3,470.1,642.4000000000001,935.9000000000001,348.1,465.8
1028,1,14150.06,"[461.2, 312.9, 43.7, 323.8]",0,4976,461.2,312.9,504.9,636.7,43.7,323.8
1028,2,50255.0,"[332.5, 701.7, 264.5, 190.0]",0,4977,332.5,701.7,597.0,891.7,264.5,190.0
1029,1,117499.2,"[267.7, 216.7, 273.0, 430.4]",0,4978,267.7,216.7,540.7,647.0999999999999,273.0,430.4
1030,2,377606.19,"[281.7, 220.8, 505.7, 746.7]",0,4979,281.7,220.8,787.4,967.5,505.7,746.7
1030,2,49038.99,"[285.5, 243.5, 209.3, 234.3]",0,4980,285.5,243.5,494.8,477.8,209.3,234.3
1030,8,106464.2,"[319.7, 185.9, 294.1, 362.0]",0,4981,319.7,185.9,613.8,547.9,294.1,362.0
1030,2,228462.97,"[376.4, 152.4, 488.9, 467.3]",0,4982,376.4,152.4,865.3,619.7,488.9,467.3
1031,6,2635.11,"[185.6, 422.3, 60.3, 43.7]",0,4983,185.6,422.3,245.89999999999998,466.0,60.3,43.7
1031,5,13484.01,"[196.4, 432.5, 78.9, 170.9]",0,4984,196.4,432.5,275.3,603.4,78.9,170.9
1031,5,56658.0,"[79.2, 343.4, 190.0, 298.2]",0,4985,79.2,343.4,269.2,641.5999999999999,190.0,298.2
1031,5,98147.68,"[245.5, 205.0, 224.8, 436.6]",0,4986,245.5,205.0,470.3,641.6,224.8,436.6
1031,6,184726.08,"[678.3, 84.8, 336.6, 548.8]",0,4987,678.3,84.8,1014.9,633.5999999999999,336.6,548.8
1031,6,138831.4,"[469.7, 96.3, 257.0, 540.2]",0,4988,469.7,96.3,726.7,636.5,257.0,540.2
1031,6,4072.08,"[712.8, 45.2, 112.8, 36.1]",0,4989,712.8,45.2,825.5999999999999,81.30000000000001,112.8,36.1
1031,6,6914.86,"[557.7, 22.9, 117.8, 58.7]",0,4990,557.7,22.9,675.5,81.6,117.8,58.7
1031,6,5769.0,"[366.1, 50.3, 192.3, 30.0]",0,4991,366.1,50.3,558.4000000000001,80.3,192.3,30.0
1031,6,15158.08,"[173.7, 0.0, 187.6, 80.8]",0,4992,173.7,0.0,361.29999999999995,80.8,187.6,80.8
1031,2,11574.48,"[664.4, 10.9, 166.3, 69.6]",0,4993,664.4,10.9,830.7,80.5,166.3,69.6
1032,8,171287.74,"[0.0, 305.8, 502.9, 340.6]",0,4994,0.0,305.8,502.9,646.4000000000001,502.9,340.6
1032,8,162860.24,"[443.3, 331.2, 580.4, 280.6]",0,4995,443.3,331.2,1023.7,611.8,580.4,280.6
1032,8,7043.67,"[661.7, 632.1, 128.3, 54.9]",0,4996,661.7,632.1,790.0,687.0,128.3,54.9
1033,6,23323.2,"[248.9, 684.7, 68.8, 339.0]",0,4997,248.9,684.7,317.7,1023.7,68.8,339.0
1033,6,138698.43,"[0.0, 557.7, 297.7, 465.9]",0,4998,0.0,557.7,297.7,1023.6,297.7,465.9
1033,7,114845.64,"[137.9, 369.1, 323.6, 354.9]",0,4999,137.9,369.1,461.5,724.0,323.6,354.9
1034,2,12699.06,"[139.4, 459.2, 156.2, 81.3]",0,5000,139.4,459.2,295.6,540.5,156.2,81.3
1034,2,4284.99,"[183.4, 523.9, 101.3, 42.3]",0,5001,183.4,523.9,284.7,566.1999999999999,101.3,42.3
1034,2,49882.64,"[278.1, 450.4, 169.9, 293.6]",0,5002,278.1,450.4,448.0,744.0,169.9,293.6
1034,8,29618.46,"[0.0, 373.5, 84.6, 350.1]",0,5003,0.0,373.5,84.6,723.6,84.6,350.1
1034,8,6483.51,"[38.6, 605.8, 33.3, 194.7]",0,5004,38.6,605.8,71.9,800.5,33.3,194.7
1034,2,9136.53,"[263.6, 566.2, 51.3, 178.1]",0,5005,263.6,566.2,314.90000000000003,744.3000000000001,51.3,178.1
1034,8,111100.98,"[50.8, 424.6, 233.7, 475.4]",0,5006,50.8,424.6,284.5,900.0,233.7,475.4
1034,8,2837.5,"[113.3, 501.2, 62.5, 45.4]",0,5007,113.3,501.2,175.8,546.6,62.5,45.4
1034,2,1597.95,"[267.2, 468.7, 33.5, 47.7]",0,5008,267.2,468.7,300.7,516.4,33.5,47.7
1034,2,8775.9,"[305.0, 459.9, 119.4, 73.5]",0,5009,305.0,459.9,424.4,533.4,119.4,73.5
1034,3,1783.98,"[304.5, 452.7, 56.1, 31.8]",0,5010,304.5,452.7,360.6,484.5,56.1,31.8
1034,2,127134.89,"[658.3, 491.3, 346.7, 366.7]",0,5011,658.3,491.3,1005.0,858.0,346.7,366.7
1034,2,75394.0,"[428.7, 510.0, 253.0, 298.0]",0,5012,428.7,510.0,681.7,808.0,253.0,298.0
1034,8,97931.7,"[419.0, 305.8, 315.4, 310.5]",0,5013,419.0,305.8,734.4,616.3,315.4,310.5
1034,1,1684.02,"[644.1, 619.3, 22.1, 76.2]",0,5014,644.1,619.3,666.2,695.5,22.1,76.2
1034,2,33395.64,"[719.5, 497.8, 210.3, 158.8]",0,5015,719.5,497.8,929.8,656.6,210.3,158.8
1034,4,5881.92,"[918.1, 590.2, 52.8, 111.4]",0,5016,918.1,590.2,970.9,701.6,52.8,111.4
1034,2,18458.9,"[732.4, 591.6, 187.4, 98.5]",0,5017,732.4,591.6,919.8,690.1,187.4,98.5
1034,2,9958.08,"[669.5, 556.0, 90.2, 110.4]",0,5018,669.5,556.0,759.7,666.4,90.2,110.4
1034,2,1082.04,"[703.7, 600.4, 50.8, 21.3]",0,5019,703.7,600.4,754.5,621.6999999999999,50.8,21.3
1034,2,18656.41,"[747.2, 606.8, 184.9, 100.9]",0,5020,747.2,606.8,932.1,707.6999999999999,184.9,100.9
1035,2,155731.68,"[308.0, 390.2, 460.2, 338.4]",0,5021,308.0,390.2,768.2,728.5999999999999,460.2,338.4
1036,5,95979.02,"[706.4, 66.5, 146.6, 654.7]",0,5022,706.4,66.5,853.0,721.2,146.6,654.7
1036,5,97225.92,"[328.5, 371.3, 223.2, 435.6]",0,5023,328.5,371.3,551.7,806.9000000000001,223.2,435.6
1036,5,200674.88,"[525.5, 149.3, 282.8, 709.6]",0,5024,525.5,149.3,808.3,858.9000000000001,282.8,709.6
1036,5,159605.05,"[138.5, 396.4, 278.3, 573.5]",0,5025,138.5,396.4,416.8,969.9,278.3,573.5
1037,4,170942.74,"[260.4, 345.4, 372.1, 459.4]",0,5026,260.4,345.4,632.5,804.8,372.1,459.4
1038,1,273946.4,"[140.5, 321.3, 593.6, 461.5]",0,5027,140.5,321.3,734.1,782.8,593.6,461.5
1039,8,415008.0,"[241.3, 233.0, 628.8, 660.0]",0,5028,241.3,233.0,870.0999999999999,893.0,628.8,660.0
1040,3,251962.42,"[178.8, 322.3, 556.7, 452.6]",0,5029,178.8,322.3,735.5,774.9000000000001,556.7,452.6
1041,1,377196.4,"[233.1, 60.3, 503.6, 749.0]",0,5030,233.1,60.3,736.7,809.3,503.6,749.0
1042,3,147828.54,"[309.2, 323.8, 312.6, 472.9]",0,5031,309.2,323.8,621.8,796.7,312.6,472.9
1043,7,234846.18,"[290.2, 274.0, 545.9, 430.2]",0,5032,290.2,274.0,836.0999999999999,704.2,545.9,430.2
1043,7,216156.64,"[206.9, 129.3, 488.6, 442.4]",0,5033,206.9,129.3,695.5,571.7,488.6,442.4
1044,8,13345.5,"[0.0, 747.7, 77.5, 172.2]",0,5034,0.0,747.7,77.5,919.9000000000001,77.5,172.2
1044,8,379742.16,"[127.0, 280.9, 720.3, 527.2]",0,5035,127.0,280.9,847.3,808.1,720.3,527.2
1045,6,62006.43,"[405.1, 483.0, 305.3, 203.1]",0,5036,405.1,483.0,710.4000000000001,686.1,305.3,203.1
1046,8,10673.96,"[157.1, 0.0, 74.8, 142.7]",0,5037,157.1,0.0,231.89999999999998,142.7,74.8,142.7
1046,8,105800.52,"[403.0, 133.2, 260.4, 406.3]",0,5038,403.0,133.2,663.4,539.5,260.4,406.3
1046,1,19370.8,"[820.1, 242.9, 122.6, 158.0]",0,5039,820.1,242.9,942.7,400.9,122.6,158.0
1047,7,191187.6,"[218.2, 252.6, 595.6, 321.0]",0,5040,218.2,252.6,813.8,573.6,595.6,321.0
1047,1,31404.1,"[291.3, 257.7, 493.0, 63.7]",0,5041,291.3,257.7,784.3,321.4,493.0,63.7
1048,6,237474.92,"[165.3, 301.4, 647.6, 366.7]",0,5042,165.3,301.4,812.9000000000001,668.0999999999999,647.6,366.7
1049,1,76038.0,"[377.6, 487.6, 266.8, 285.0]",0,5043,377.6,487.6,644.4000000000001,772.6,266.8,285.0
1050,2,39045.12,"[381.0, 594.8, 198.4, 196.8]",0,5044,381.0,594.8,579.4,791.5999999999999,198.4,196.8
1051,4,7081.11,"[664.6, 341.7, 90.9, 77.9]",0,5045,664.6,341.7,755.5,419.6,90.9,77.9
1051,1,6964.88,"[146.5, 799.5, 72.4, 96.2]",0,5046,146.5,799.5,218.9,895.7,72.4,96.2
1051,2,134668.8,"[873.4, 127.7, 150.3, 896.0]",0,5047,873.4,127.7,1023.7,1023.7,150.3,896.0
1051,2,120948.12,"[642.3, 368.4, 286.2, 422.6]",0,5048,642.3,368.4,928.5,791.0,286.2,422.6
1051,2,2806.08,"[820.8, 448.7, 59.2, 47.4]",0,5049,820.8,448.7,880.0,496.09999999999997,59.2,47.4
1051,2,48685.71,"[524.4, 286.1, 190.7, 255.3]",0,5050,524.4,286.1,715.0999999999999,541.4000000000001,190.7,255.3
1051,1,3250.52,"[102.9, 777.8, 65.8, 49.4]",0,5051,102.9,777.8,168.7,827.1999999999999,65.8,49.4
1051,8,263647.44,"[44.7, 78.6, 352.8, 747.3]",0,5052,44.7,78.6,397.5,825.9,352.8,747.3
1051,8,168596.06,"[365.7, 426.0, 297.4, 566.9]",0,5053,365.7,426.0,663.0999999999999,992.9,297.4,566.9
1051,3,7123.54,"[588.4, 296.0, 70.6, 100.9]",0,5054,588.4,296.0,659.0,396.9,70.6,100.9
1051,2,11770.81,"[719.5, 372.8, 109.7, 107.3]",0,5055,719.5,372.8,829.2,480.1,109.7,107.3
1051,2,78249.68,"[313.1, 70.1, 211.6, 369.8]",0,5056,313.1,70.1,524.7,439.9,211.6,369.8
1051,8,4419.36,"[330.4, 198.1, 43.2, 102.3]",0,5057,330.4,198.1,373.59999999999997,300.4,43.2,102.3
1051,3,11585.7,"[363.4, 210.3, 94.5, 122.6]",0,5058,363.4,210.3,457.9,332.9,94.5,122.6
1051,6,31421.88,"[366.7, 127.0, 155.4, 202.2]",0,5059,366.7,127.0,522.1,329.2,155.4,202.2
1052,8,166797.62,"[340.3, 451.4, 502.1, 332.2]",0,5060,340.3,451.4,842.4000000000001,783.5999999999999,502.1,332.2
1053,2,239779.16,"[329.1, 232.9, 539.8, 444.2]",0,5061,329.1,232.9,868.9,677.1,539.8,444.2
